neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,days_before_latest_review,reviews_per_month,calculated_host_listings_count,availability_365
16,1.30342,103.83645,3,374,1,13,105.0,0.37843643572024505,17,179
16,1.30299,103.83611,3,374,1,15,67.0,0.506817602368452,17,179
16,1.30295,103.83615,3,374,1,13,458.0,0.412109650826833,17,179
3,1.30528,103.84704,3,131,25,3,60.0,0.28517894223366247,141,365
13,1.32671,103.84757,3,131,25,1,259.0,0.10436001532424286,141,365
8,1.30625,103.88962,3,110,10,40,293.0,0.887891257352457,1,0
4,1.31249,103.88721,2,46,1,0,1887.0,0.0,1,0
10,1.28178,103.84535,3,200,3,3,855.0,0.09531017980432493,2,0
4,1.31394,103.88584,3,90,1,0,1887.0,0.0,1,0
12,1.31291,103.85171,3,100,2,3,835.0,0.09531017980432493,1,0
6,1.30723,103.85235,2,39,2,112,14.0,1.57069708411767,5,344
4,1.31751,103.8905,3,114,183,0,1887.0,0.0,1,358
12,1.3146,103.85258,2,310,1,5,114.0,0.19885085874516517,9,291
6,1.30832,103.85406,2,49,2,105,17.0,1.5216989981260935,5,347
17,1.29805,103.85023,2,60,4,4,65.0,0.3576744442718159,18,0
9,1.34147,103.84127,2,69,4,6,147.0,0.1823215567939546,18,364
16,1.30172,103.83815,2,85,3,15,27.0,0.412109650826833,18,321
15,1.28729,103.84786,1,132,1,0,1887.0,0.0,43,335
18,1.34676,103.85401,2,40,1,9,827.0,0.2700271372130602,1,0
12,1.31313,103.85954,3,208,1,1,713.0,0.03922071315328133,16,351
5,1.29654,103.83764,3,185,2,54,24.0,1.0647107369924282,27,308
14,1.2897,103.84911,2,90,4,0,1887.0,0.0,2,0
15,1.28759,103.84982,3,160,7,3,531.0,0.12221763272424911,40,365
15,1.28864,103.84827,3,144,5,30,44.0,0.7323678937132266,40,360
15,1.28894,103.84794,3,119,7,23,5.0,0.5933268452777344,40,362
14,1.29581,103.85504,2,175,1,8,8.0,0.25464221837358075,7,362
14,1.29753,103.8545,2,165,1,1,59.0,0.3987761199573678,7,362
14,1.2976,103.85499,2,185,1,1,272.0,0.10436001532424286,7,361
14,1.29609,103.85564,2,269,1,0,1887.0,0.0,7,323
14,1.297,103.85459,2,319,1,3,27.0,0.3220834991691132,7,326
14,1.29566,103.85498,2,290,1,0,1887.0,0.0,7,297
14,1.29767,103.8556,2,156,1,4,12.0,1.1085626195212777,7,361
10,1.28304,103.84281,2,60,90,0,1887.0,0.0,59,365
8,1.30588,103.89894,3,258,3,60,17.0,1.172482137234565,23,31
4,1.31692,103.88829,3,108,2,2,837.0,0.06765864847381486,1,0
5,1.29303,103.83687,2,115,4,40,30.0,0.9122827104766164,2,147
12,1.31452,103.85256,2,210,1,39,6.0,0.85015092936961,9,306
8,1.30858,103.90204,3,204,2,40,12.0,0.8712933659434192,9,157
8,1.30587,103.89885,3,269,3,71,25.0,1.2412685890696329,23,41
5,1.29648,103.83848,2,78,93,21,723.0,0.5538851132264376,1,89
8,1.30784,103.89992,3,110,2,31,19.0,0.7747271675523681,23,41
14,1.28938,103.84978,3,119,2,0,1887.0,0.0,1,0
12,1.32897,103.8634,3,250,2,0,1887.0,0.0,1,0
13,1.32347,103.85317,3,237,4,1,186.0,0.14842000511827322,114,301
3,1.31009,103.83928,2,75,3,29,20.0,0.7080357930536961,2,243
9,1.33381,103.87667,2,56,1,0,1887.0,0.0,1,0
16,1.30205,103.84032,3,156,6,9,28.0,0.30010459245033816,6,177
6,1.30231,103.85318,3,149,90,7,264.0,0.2151113796169455,1,362
2,1.2757,103.83485,2,49,1,0,1887.0,0.0,1,0
2,1.28174,103.8289,2,56,1,1,799.0,0.03922071315328133,2,341
2,1.26735,103.82556,3,131,3,0,1887.0,0.0,1,0
12,1.32143,103.86231,3,200,25,3,32.0,0.14842000511827322,141,365
10,1.28215,103.84483,2,99,1,40,20.0,1.0885619528146082,7,58
7,1.27986,103.78717,2,69,5,2,381.0,0.06765864847381486,14,365
8,1.30721,103.90126,3,214,2,68,15.0,1.2119409739751128,9,149
10,1.28164,103.84348,1,32,1,23,37.0,0.7793248768009975,7,68
7,1.28164,103.78585,2,99,3,7,20.0,0.22314355131420976,14,365
4,1.31247,103.878,2,150,2,99,15.0,1.5129270120532565,14,81
15,1.28895,103.84931,3,100,7,2,183.0,0.2700271372130602,40,336
10,1.28166,103.84878,3,125,7,8,106.0,0.6523251860396901,40,360
6,1.29911,103.84966,2,74,3,9,46.0,0.28517894223366247,18,334
8,1.29712,103.88907,2,81,2,4,623.0,0.1570037488096647,3,138
3,1.30968,103.84143,2,60,3,105,24.0,1.536867219599265,2,235
1,1.32844,103.81337,3,125,30,4,236.0,0.1570037488096647,3,151
14,1.27503,103.84438,3,108,90,1,605.0,0.04879016416943204,1,363
13,1.31218,103.84303,2,69,3,92,21.0,1.4469189829363254,1,22
6,1.30938,103.85375,3,114,3,44,45.0,0.9321640810304452,1,335
10,1.28701,103.84041,2,50,2,10,160.0,0.30748469974796055,1,0
6,1.30883,103.85311,2,54,2,96,19.0,1.4770487243883548,5,162
12,1.32432,103.86496,2,60,1,0,1887.0,0.0,1,0
8,1.30745,103.89801,3,118,3,24,88.0,0.6523251860396901,23,46
12,1.30603,103.86043,2,42,1,0,1887.0,0.0,1,0
7,1.28071,103.7863,1,35,15,0,1887.0,0.0,14,365
12,1.31231,103.85755,3,368,7,5,231.0,0.16551443847757333,203,193
12,1.31734,103.85213,3,300,60,9,29.0,0.27763173659827955,203,364
9,1.32997,103.8442,2,100,1,0,1887.0,0.0,1,0
14,1.29704,103.8564,3,224,12,133,16.0,1.7369512327330598,6,30
12,1.31998,103.86575,2,94,1,0,1887.0,0.0,1,0
4,1.31216,103.88161,2,60,1,141,20.0,1.8180767775454285,2,148
14,1.27345,103.8458,3,181,60,0,1887.0,0.0,1,365
6,1.29998,103.85105,3,237,30,5,65.0,0.16551443847757333,141,255
5,1.29689,103.8408,2,94,1,111,9.0,1.6074359097634274,2,344
8,1.30609,103.89946,3,108,3,3,73.0,0.14842000511827322,17,41
12,1.30805,103.86179,2,44,18,1,760.0,0.03922071315328133,59,362
12,1.31158,103.87273,2,50,2,53,31.0,1.1052568313867783,11,284
6,1.30057,103.84733,2,62,25,0,1887.0,0.0,1,0
6,1.30254,103.84874,2,62,2,134,17.0,1.7681496035889213,4,204
4,1.31449,103.89031,2,56,2,5,238.0,0.25464221837358075,6,0
6,1.30464,103.84859,2,62,2,136,20.0,1.7613002617433464,4,252
6,1.30426,103.85,2,76,2,131,14.0,1.7334238922150915,4,247
6,1.30245,103.85033,2,83,2,133,25.0,1.7613002617433464,4,305
12,1.31061,103.86271,2,111,2,0,1887.0,0.0,1,180
2,1.27495,103.84,2,69,180,0,1887.0,0.0,1,358
8,1.30587,103.89759,3,110,30,20,85.0,0.5364933705145685,274,303
14,1.27548,103.84444,3,146,30,22,179.0,0.6151856390902335,274,250
1,1.32984,103.8115,3,381,90,1,540.0,0.058268908123975824,3,270
16,1.30694,103.83344,3,290,10,0,1887.0,0.0,6,85
12,1.3272,103.86576,3,131,3,1,765.0,0.03922071315328133,1,0
12,1.31932,103.86046,2,78,3,60,13.0,1.1505720275988207,2,136
12,1.30948,103.8612,2,37,18,1,178.0,0.1570037488096647,59,360
16,1.30379,103.8342,2,110,1,17,26.0,0.4946962418361071,10,338
11,1.31818,103.83007,2,62,1,2,739.0,0.06765864847381486,1,0
4,1.31282,103.88098,2,90,2,59,17.0,1.1346227261911428,14,84
6,1.30943,103.85413,3,140,1,53,23.0,1.0818051703517284,7,0
16,1.29898,103.83899,2,85,2,42,28.0,0.9162907318741551,27,344
12,1.30999,103.86328,2,150,1,19,399.0,0.5187937934151676,4,352
8,1.30655,103.90009,3,187,3,41,38.0,0.9122827104766164,23,43
12,1.30969,103.8633,2,150,1,1,434.0,0.06765864847381486,4,299
8,1.30611,103.90024,3,187,2,69,14.0,1.269760544863939,23,49
7,1.27933,103.7874,2,56,7,2,724.0,0.0769610411361284,1,0
4,1.31518,103.88891,3,199,2,24,19.0,0.6678293725756554,23,18
3,1.30523,103.83433,2,160,1,10,29.0,0.35065687161316933,10,314
12,1.30883,103.86239,2,35,18,1,800.0,0.03922071315328133,59,362
14,1.27455,103.84215,2,104,365,0,1887.0,0.0,1,364
6,1.30102,103.84943,3,281,2,3,602.0,0.10436001532424286,1,0
6,1.30982,103.85351,3,131,1,68,52.0,1.2556160374777743,7,0
5,1.29626,103.83616,2,87,2,6,35.0,0.22314355131420976,28,341
6,1.31071,103.85229,3,140,1,72,23.0,1.2919836816486494,7,0
6,1.30962,103.85201,3,133,1,59,85.0,1.1537315878891892,7,0
5,1.29764,103.83706,3,150,6,7,153.0,0.23901690047049992,19,300
5,1.29896,103.83643,3,149,6,12,150.0,0.3852624007906449,19,293
11,1.31388,103.82503,2,310,7,0,1887.0,0.0,1,365
8,1.30823,103.89461,2,14,2,1,835.0,0.03922071315328133,1,0
6,1.30183,103.84817,2,81,5,0,1887.0,0.0,1,0
13,1.32532,103.84751,2,50,3,2,814.0,0.06765864847381486,1,239
13,1.32486,103.84943,3,165,2,1,792.0,0.03922071315328133,1,0
2,1.27592,103.83701,3,269,3,34,15.0,0.8586616190375188,1,9
12,1.30792,103.86153,2,39,18,2,219.0,0.0769610411361284,112,362
10,1.27764,103.84373,3,150,5,11,3.0,0.35065687161316933,40,365
6,1.30251,103.84918,3,110,3,50,34.0,1.0612565021243408,10,279
11,1.31652,103.83092,2,194,1,12,311.0,0.36464311358790924,1,0
5,1.29781,103.83823,2,149,6,4,180.0,0.13976194237515863,19,294
13,1.32774,103.84715,3,200,5,6,235.0,0.20701416938432612,141,208
8,1.30568,103.89802,3,258,3,8,15.0,0.2700271372130602,17,31
4,1.31022,103.88486,2,69,1,5,764.0,0.17395330712343798,1,0
10,1.28414,103.84919,2,56,1,0,1887.0,0.0,1,0
2,1.28467,103.83026,3,222,3,6,706.0,0.20701416938432612,3,0
2,1.28364,103.83085,2,60,1,1,816.0,0.03922071315328133,3,0
14,1.29765,103.85529,3,144,7,6,159.0,0.4054651081081644,40,365
16,1.30766,103.83553,3,342,6,2,108.0,0.13976194237515863,6,361
3,1.30669,103.83519,3,342,6,3,161.0,0.16551443847757333,6,361
16,1.3077,103.83487,3,343,6,8,118.0,0.3920420877760237,6,334
16,1.30749,103.83489,3,342,6,1,418.0,0.06765864847381486,6,334
4,1.32079,103.89117,3,169,2,17,23.0,0.5007752879124892,2,348
12,1.32367,103.86548,2,69,5,42,258.0,0.9400072584914712,1,0
4,1.31613,103.88735,2,72,2,39,32.0,0.9969486348916096,26,208
4,1.31622,103.88633,2,72,2,14,50.0,0.412109650826833,26,218
8,1.30807,103.90143,3,214,2,47,10.0,1.0508216248317612,9,150
14,1.29802,103.85709,3,150,1,38,3.0,0.887891257352457,3,68
5,1.29699,103.83842,2,50,7,0,1887.0,0.0,1,0
12,1.30542,103.86527,3,154,5,1,775.0,0.03922071315328133,1,0
7,1.29329,103.80993,2,56,1,0,1887.0,0.0,1,0
10,1.28455,103.84308,2,56,28,1,540.0,0.058268908123975824,59,333
18,1.35041,103.83968,2,60,2,94,15.0,1.4996230464268938,1,13
2,1.28578,103.83388,2,387,1,1,815.0,0.03922071315328133,1,365
3,1.30668,103.84157,3,231,2,1,801.0,0.03922071315328133,1,0
5,1.29587,103.83799,2,100,2,59,39.0,1.1662709371419244,28,327
12,1.31113,103.85791,2,40,18,1,406.0,0.06765864847381486,112,342
6,1.30065,103.85286,3,69,3,0,1887.0,0.0,1,0
6,1.30415,103.85018,2,56,2,100,31.0,1.5810384379124023,1,313
1,1.34047,103.76633,2,60,4,0,1887.0,0.0,1,0
12,1.31726,103.85278,3,99,2,47,4.0,1.0224509277025458,7,150
15,1.29295,103.84175,3,125,3,2,700.0,0.0769610411361284,1,292
10,1.28354,103.84141,2,76,18,1,810.0,0.03922071315328133,112,350
10,1.28309,103.84163,2,56,18,1,478.0,0.058268908123975824,83,350
6,1.30881,103.85275,2,78,2,94,17.0,1.5173226235262949,5,356
6,1.30735,103.85219,2,58,2,92,24.0,1.4861396960896067,5,347
6,1.30849,103.85326,3,165,1,119,88.0,1.6992786164338898,16,47
10,1.28128,103.84659,1,35,1,15,23.0,0.5709795465857378,15,360
10,1.28227,103.84475,1,35,1,0,1887.0,0.0,15,360
10,1.28111,103.84427,1,35,1,0,1887.0,0.0,15,360
10,1.28228,103.84638,1,35,1,1,519.0,0.058268908123975824,15,360
10,1.28132,103.8464,1,35,1,4,472.0,0.1906203596086497,15,360
10,1.28146,103.84564,1,35,1,3,304.0,0.13976194237515863,15,360
10,1.28262,103.84608,1,35,1,0,1887.0,0.0,15,360
10,1.28124,103.84599,1,35,1,0,1887.0,0.0,15,360
10,1.28309,103.84457,1,40,1,11,451.0,0.44468582126144574,15,360
14,1.28092,103.84504,1,35,1,1,537.0,0.058268908123975824,15,358
10,1.28122,103.84464,1,35,1,3,526.0,0.13976194237515863,15,360
10,1.28111,103.84427,1,35,1,11,101.0,0.45107561936021656,15,360
10,1.28103,103.84626,1,35,1,66,16.0,1.2556160374777743,15,158
10,1.28313,103.84514,1,35,1,25,22.0,0.6729444732424258,15,171
10,1.28228,103.84588,1,60,1,15,33.0,0.45107561936021656,15,164
14,1.27466,103.8447,2,300,1,4,40.0,0.371563556432483,10,167
10,1.27529,103.84318,2,300,1,3,173.0,0.35065687161316933,10,173
14,1.27407,103.84411,2,300,1,10,17.0,0.4382549309311553,10,176
14,1.27462,103.84248,2,300,1,10,165.0,0.37843643572024505,10,176
14,1.27438,103.84429,2,300,1,19,26.0,0.5653138090500605,10,146
10,1.27551,103.84276,2,300,1,16,10.0,0.4946962418361071,10,171
14,1.29624,103.85391,3,131,7,4,100.0,0.4054651081081644,40,316
5,1.29303,103.8361,2,94,8,26,2.0,0.6780335427498971,2,281
5,1.29636,103.83956,3,144,7,6,14.0,0.3852624007906449,40,365
14,1.27925,103.84548,3,150,7,14,2.0,0.7080357930536961,40,365
5,1.2952,103.84131,2,81,1,0,1887.0,0.0,1,0
4,1.31224,103.88012,2,60,2,69,2.0,1.2809338454620642,14,76
12,1.31147,103.85567,3,131,1,165,15.0,1.9768549529047348,16,113
4,1.31354,103.88649,3,92,5,21,117.0,0.5822156198526637,67,61
2,1.27247,103.80896,2,119,10,0,1887.0,0.0,1,0
10,1.28335,103.84338,2,56,18,0,1887.0,0.0,59,350
16,1.30382,103.83312,3,251,2,41,14.0,0.9360933591703348,38,271
12,1.32204,103.86438,3,118,3,10,106.0,0.3220834991691132,203,335
6,1.311,103.85435,3,135,1,146,19.0,1.8748743759385615,16,115
18,1.3514,103.83941,3,100,360,0,1887.0,0.0,5,364
5,1.29419,103.83938,2,75,2,59,15.0,1.2383742310432684,1,34
2,1.2777,103.83744,3,150,3,3,706.0,0.11332868530700327,1,0
11,1.2958,103.8285,3,181,1,100,31.0,1.5644405465033644,4,59
18,1.35189,103.83481,2,81,2,9,13.0,0.9082585601768908,3,50
17,1.2988,103.84316,3,225,6,17,151.0,0.5247285289349821,22,327
5,1.29866,103.84113,3,350,6,23,16.0,0.6626879730752367,22,316
15,1.2894,103.8427,3,231,6,7,132.0,0.30748469974796055,22,361
10,1.27845,103.84168,3,169,4,1,771.0,0.03922071315328133,1,0
10,1.28708,103.84296,3,344,6,12,34.0,0.47000362924573563,22,359
8,1.30695,103.90215,2,40,7,0,1887.0,0.0,1,0
4,1.31218,103.87922,2,44,3,85,3.0,1.4539530095937052,14,74
14,1.27497,103.8452,3,187,14,41,169.0,0.9400072584914712,274,0
12,1.32713,103.86355,3,87,1,2,792.0,0.0769610411361284,1,0
2,1.27252,103.83405,2,85,2,24,15.0,0.6523251860396901,9,362
18,1.35698,103.82621,2,240,3,0,1887.0,0.0,1,364
6,1.3015,103.8596,2,60,2,0,1887.0,0.0,1,0
6,1.30987,103.85417,3,131,1,57,82.0,1.169381359556317,7,0
6,1.30279,103.84704,3,187,2,36,7.0,0.8671004876833833,1,145
16,1.30525,103.83345,3,318,2,79,16.0,1.4011829736136414,38,224
7,1.30636,103.78414,2,72,1,3,745.0,0.10436001532424286,1,0
13,1.31393,103.84124,2,100,1,3,756.0,0.10436001532424286,1,0
5,1.29882,103.84144,3,350,6,29,17.0,0.8285518175661483,22,320
3,1.30302,103.83795,3,303,1,0,1887.0,0.0,17,174
3,1.30325,103.83797,3,303,1,5,41.0,0.5128236264286637,17,171
3,1.30342,103.83785,3,303,1,10,42.0,0.3364722366212129,17,177
16,1.30387,103.8363,3,303,1,5,148.0,0.5877866649021191,17,179
18,1.35117,103.83721,3,107,1,104,18.0,1.601405740736836,2,133
9,1.33985,103.85737,2,58,1,2,780.0,0.0769610411361284,1,0
5,1.3022,103.83276,3,260,6,10,57.0,0.34358970439007686,22,363
16,1.30438,103.83383,3,365,6,16,53.0,0.5306282510621704,22,365
9,1.33078,103.86779,3,87,90,1,637.0,0.04879016416943204,1,307
13,1.32279,103.85368,3,156,3,36,19.0,0.8671004876833833,14,152
4,1.31015,103.88348,3,135,90,0,1887.0,0.0,1,362
5,1.29869,103.84214,2,69,1,10,47.0,1.000631880307906,1,345
5,1.29867,103.8326,3,131,59,14,377.0,0.43178241642553783,1,0
8,1.30903,103.89544,3,231,4,5,413.0,0.1823215567939546,1,0
12,1.31358,103.85466,2,65,2,25,78.0,0.6830968447064438,13,146
5,1.29776,103.83889,2,158,2,21,31.0,0.6097655716208942,27,333
4,1.31587,103.88586,3,94,1,9,20.0,0.30010459245033816,67,63
15,1.2907,103.84165,3,331,6,20,11.0,0.5877866649021191,22,282
7,1.29057,103.80695,3,249,1,105,31.0,1.6253112615903906,4,69
14,1.28095,103.85412,3,228,4,6,161.0,0.23901690047049992,6,356
13,1.32467,103.85258,2,156,3,15,36.0,0.46373401623214006,14,78
4,1.31374,103.88761,3,90,5,34,14.0,0.8329091229351039,67,77
14,1.28054,103.85406,3,208,4,2,312.0,0.08617769624105241,6,360
13,1.32364,103.85192,2,108,3,10,14.0,0.3364722366212129,14,317
2,1.27507,103.84075,3,300,1,0,1887.0,0.0,1,0
2,1.27648,103.83792,1,60,1,1,702.0,0.03922071315328133,1,173
13,1.32287,103.85204,2,108,3,6,66.0,0.37843643572024505,14,356
3,1.30468,103.83505,3,150,4,0,1887.0,0.0,1,0
7,1.28094,103.78361,2,69,1,4,306.0,0.19885085874516517,32,84
8,1.30768,103.89982,3,108,2,36,43.0,1.0260415958332743,23,48
12,1.30857,103.86269,2,35,28,1,775.0,0.03922071315328133,83,355
2,1.28224,103.83396,3,131,2,0,1887.0,0.0,1,0
12,1.31069,103.86125,2,342,1,2,50.0,0.2151113796169455,20,353
8,1.30554,103.90064,3,190,30,28,22.0,0.7466879474879753,274,0
4,1.31318,103.87997,3,87,90,1,757.0,0.03922071315328133,1,0
13,1.32444,103.85233,3,150,3,3,343.0,0.11332868530700327,203,332
12,1.31079,103.85931,2,303,1,3,82.0,0.14842000511827322,20,356
12,1.31245,103.85952,2,253,1,2,673.0,0.0769610411361284,20,356
12,1.30957,103.8607,2,35,18,1,330.0,0.08617769624105241,83,362
10,1.27637,103.84355,3,210,90,29,585.0,0.7747271675523681,1,179
4,1.31424,103.88626,3,90,90,16,100.0,0.4946962418361071,67,26
5,1.30024,103.82483,2,69,1,0,1887.0,0.0,1,0
6,1.30307,103.85025,3,131,3,70,18.0,1.324418957401803,10,251
7,1.28031,103.78575,3,200,3,1,701.0,0.03922071315328133,11,365
10,1.28435,103.84477,2,137,1,2,221.0,0.17395330712343798,9,333
2,1.28839,103.80955,2,99,1,1,748.0,0.03922071315328133,14,365
7,1.29004,103.77803,2,54,90,0,1887.0,0.0,3,135
13,1.32433,103.85329,3,94,90,0,1887.0,0.0,1,325
10,1.28286,103.84582,2,192,1,1,384.0,0.0769610411361284,9,355
4,1.31163,103.89017,2,44,1,0,1887.0,0.0,1,0
7,1.30797,103.79318,2,78,1,0,1887.0,0.0,1,0
6,1.31095,103.85263,3,140,1,45,15.0,1.3056264580524357,7,0
6,1.31101,103.85265,3,135,1,20,78.0,0.8197798314933114,7,0
2,1.27607,103.82617,2,65,2,0,1887.0,0.0,1,0
12,1.31419,103.85323,3,218,3,3,423.0,0.11332868530700327,203,247
6,1.31029,103.85423,3,150,4,31,1.0,0.7929925155296614,6,313
1,1.34477,103.76858,3,46,90,1,670.0,0.03922071315328133,1,180
13,1.32277,103.85374,3,171,3,18,99.0,0.5364933705145685,14,178
12,1.31267,103.85718,2,75,1,0,1887.0,0.0,1,0
13,1.32333,103.85381,3,251,3,12,52.0,0.47000362924573563,14,178
10,1.28031,103.83971,3,158,3,35,5.0,0.8960880245566357,1,63
6,1.30241,103.84856,3,175,5,0,1887.0,0.0,1,0
3,1.31319,103.83254,2,42,90,0,1887.0,0.0,11,180
13,1.32452,103.8429,3,118,3,2,16.0,0.0769610411361284,6,365
13,1.32365,103.854,3,172,3,29,50.0,0.7747271675523681,14,152
13,1.32334,103.85325,3,131,3,4,377.0,0.16551443847757333,14,84
17,1.29889,103.8429,3,225,6,13,10.0,0.4252677354043441,22,355
13,1.32507,103.85357,3,118,3,25,64.0,0.688134638736401,14,57
13,1.32281,103.85245,3,149,3,1,752.0,0.03922071315328133,14,0
12,1.31104,103.85519,1,26,1,0,1887.0,0.0,1,0
8,1.29688,103.89456,3,300,2,46,15.0,1.0885619528146082,3,281
3,1.31287,103.83137,2,143,90,0,1887.0,0.0,11,365
13,1.32291,103.85248,3,128,3,20,81.0,0.5933268452777344,14,80
13,1.32319,103.85231,3,118,3,22,39.0,0.6312717768418578,14,72
3,1.30963,103.83984,3,125,1,2,746.0,0.0769610411361284,1,0
12,1.31121,103.8589,2,144,1,2,403.0,0.0769610411361284,18,347
4,1.31471,103.88677,2,22,90,0,1887.0,0.0,11,180
16,1.30399,103.83351,3,260,6,12,65.0,0.44468582126144574,22,359
16,1.30438,103.83365,3,365,6,6,59.0,0.29266961396282004,22,351
7,1.2922,103.80806,3,269,3,3,211.0,0.11332868530700327,11,365
13,1.32364,103.85386,3,128,3,9,170.0,0.36464311358790924,14,359
8,1.30025,103.90166,3,228,15,19,12.0,0.5766133643039938,8,329
13,1.32401,103.84902,2,251,90,64,205.0,1.2669476034873244,2,175
4,1.31465,103.88691,2,33,90,0,1887.0,0.0,11,365
3,1.30855,103.83788,3,201,6,0,1887.0,0.0,1,0
12,1.31214,103.85527,3,194,2,85,15.0,1.4929040961781488,16,153
15,1.28797,103.84441,3,344,6,5,76.0,0.22314355131420976,22,307
15,1.28891,103.84395,3,344,6,11,8.0,0.371563556432483,22,352
10,1.28305,103.84378,1,31,1,2,282.0,0.09531017980432493,8,365
10,1.28435,103.84329,1,31,1,0,1887.0,0.0,8,365
10,1.28416,103.84508,1,31,1,1,119.0,0.22314355131420976,8,365
2,1.28784,103.82714,2,97,90,7,539.0,0.2468600779315258,2,363
12,1.31228,103.85692,2,60,1,0,1887.0,0.0,1,0
5,1.29834,103.84168,3,225,6,12,95.0,0.45107561936021656,22,344
4,1.31513,103.88541,2,31,90,1,754.0,0.03922071315328133,11,180
12,1.3128,103.85507,3,125,1,105,15.0,1.6714733033535532,16,154
4,1.31548,103.88321,2,53,2,39,15.0,0.9400072584914712,4,352
9,1.33489,103.87004,3,110,2,67,2.0,1.3762440252663892,2,55
13,1.32497,103.85011,2,150,2,0,1887.0,0.0,1,87
7,1.30066,103.80023,2,51,2,3,709.0,0.11332868530700327,1,0
15,1.28853,103.84255,3,231,6,10,16.0,0.44468582126144574,22,361
12,1.30929,103.8638,2,56,1,5,717.0,0.1823215567939546,2,0
13,1.32613,103.84892,3,128,3,8,127.0,0.3148107398400336,203,121
14,1.29741,103.85659,3,85,1,69,6.0,1.3217558399823195,3,306
2,1.28225,103.80322,2,100,1,1,703.0,0.03922071315328133,2,0
11,1.32175,103.8166,2,269,7,0,1887.0,0.0,76,364
8,1.30628,103.89811,3,187,2,58,19.0,1.220829921392359,23,35
12,1.30902,103.86838,3,250,180,0,1887.0,0.0,1,358
2,1.28877,103.81,2,50,180,0,1887.0,0.0,14,365
13,1.32345,103.85262,2,118,3,3,345.0,0.14842000511827322,14,351
2,1.28412,103.82785,2,69,1,3,58.0,0.11332868530700327,1,148
7,1.27955,103.78502,3,222,1,7,4.0,0.2700271372130602,3,356
12,1.29762,103.88388,2,81,2,11,180.0,0.6729444732424258,1,0
12,1.32026,103.86456,3,90,1,7,600.0,0.2700271372130602,1,0
13,1.3213,103.85303,3,106,3,3,191.0,0.16551443847757333,17,25
12,1.31571,103.85445,3,118,3,18,239.0,0.5596157879354227,203,328
4,1.31193,103.88905,2,49,2,1,581.0,0.04879016416943204,6,0
4,1.31438,103.88442,2,65,3,2,711.0,0.0769610411361284,1,0
12,1.31113,103.85795,2,56,2,3,660.0,0.12221763272424911,1,0
7,1.30098,103.77161,2,49,3,2,698.0,0.0769610411361284,1,0
2,1.28254,103.82862,2,62,3,1,730.0,0.03922071315328133,2,0
10,1.28521,103.84447,3,381,2,100,31.0,1.6253112615903906,8,276
10,1.28626,103.8429,3,381,2,81,14.0,1.4586150226995167,8,285
1,1.34217,103.77398,2,81,2,23,20.0,0.7514160886839212,2,252
13,1.32381,103.84699,2,75,1,59,2.0,1.2296405510745139,1,132
16,1.3002,103.84288,3,350,6,9,52.0,0.4382549309311553,22,332
13,1.32483,103.84826,2,39,90,20,369.0,0.5988365010887039,2,333
7,1.30538,103.78635,2,331,3,1,246.0,0.11332868530700327,76,364
9,1.33997,103.84359,2,181,2,0,1887.0,0.0,1,87
2,1.29167,103.81875,2,49,1,1,498.0,0.058268908123975824,1,0
2,1.27458,103.83484,2,85,2,2,606.0,0.08617769624105241,1,361
2,1.28407,103.8345,2,85,2,1,723.0,0.03922071315328133,1,0
2,1.28325,103.82994,3,150,6,1,653.0,0.04879016416943204,1,0
2,1.28027,103.83863,3,300,3,40,58.0,0.9707789171582247,8,141
12,1.30952,103.86208,3,331,2,15,63.0,0.4885800148186709,1,2
8,1.30177,103.89871,3,97,14,0,1887.0,0.0,1,0
8,1.30888,103.90591,3,99,1,44,344.0,1.0543120297715298,1,0
2,1.28246,103.82789,2,58,9,1,729.0,0.03922071315328133,2,0
12,1.31294,103.85896,2,156,29,47,129.0,1.0885619528146082,12,89
10,1.27856,103.84072,3,300,3,6,160.0,0.22314355131420976,8,123
10,1.28125,103.83975,3,300,3,19,40.0,0.5766133643039938,8,105
7,1.30756,103.78194,2,350,3,1,344.0,0.08617769624105241,76,364
7,1.28751,103.78616,2,240,3,0,1887.0,0.0,76,364
8,1.30445,103.91225,2,42,1,66,8.0,1.3137236682850553,4,353
14,1.27481,103.84522,3,147,30,16,30.0,0.506817602368452,274,323
7,1.29272,103.80938,2,65,2,27,415.0,0.7701082216960737,1,0
8,1.29985,103.90016,3,199,15,21,34.0,0.6205764877251098,8,205
4,1.31277,103.8879,2,49,2,89,6.0,1.5623463049002497,14,64
4,1.31391,103.89261,2,35,3,75,21.0,1.4350845252893227,4,130
12,1.31156,103.85775,2,156,29,59,128.0,1.2499017362143359,12,89
14,1.28021,103.84923,3,185,1,31,26.0,0.9895411936137477,3,319
2,1.28329,103.82937,3,110,2,1,693.0,0.03922071315328133,1,0
2,1.28246,103.83055,2,65,90,0,1887.0,0.0,3,0
4,1.31365,103.89233,2,37,3,77,70.0,1.451613827240533,4,134
